gene1	gene2	pathwayID	type
Khk	Aldoa	mmu00051	121
Khk	Aldoc	mmu00051	121
Khk	Aldob	mmu00051	121
Khk	Aldoart1	mmu00051	121
Gla	Lct	mmu00052	118
Gck	Lct	mmu00052	155
Hk1	Lct	mmu00052	155
Hk2	Lct	mmu00052	155
Hk3	Lct	mmu00052	155
Hkdc1	Lct	mmu00052	155
Lct	G6pc	mmu00052	155
Lct	G6pc2	mmu00052	155
Lct	G6pc3	mmu00052	155
Gck	Glb1	mmu00052	155
Hk1	Glb1	mmu00052	155
Hk2	Glb1	mmu00052	155
Hk3	Glb1	mmu00052	155
Hkdc1	Glb1	mmu00052	155
Glb1	G6pc	mmu00052	155
Glb1	G6pc2	mmu00052	155
Glb1	G6pc3	mmu00052	155
Pgm2	Ugp2	mmu00052	120
Pgm1	Ugp2	mmu00052	120
Gale	Ugp2	mmu00052	121
Ugp2	Galt	mmu00052	120
Gale	Galt	mmu00052	119
Gla	Gla	mmu00052	127
B4galt1	Galt	mmu00052	119
Lalba	Galt	mmu00052	119
B4galt2	Galt	mmu00052	119
B4galt1	Gale	mmu00052	119
Lalba	Gale	mmu00052	119
B4galt2	Gale	mmu00052	119
Gla	Glb1	mmu00052	118
Akr1b3	Glb1	mmu00052	118
Akr1b7	Glb1	mmu00052	118
Akr1b8	Glb1	mmu00052	118
Akr1b10	Glb1	mmu00052	118
Akr1b3	Lct	mmu00052	118
Akr1b7	Lct	mmu00052	118
Akr1b8	Lct	mmu00052	118
Akr1b10	Lct	mmu00052	118
Akr1b3	Gla	mmu00052	118
Akr1b7	Gla	mmu00052	118
Akr1b8	Gla	mmu00052	118
Akr1b10	Gla	mmu00052	118
Glb1	B4galt1	mmu00052	148
Glb1	Lalba	mmu00052	148
Glb1	B4galt2	mmu00052	148
Lct	B4galt1	mmu00052	148
Lct	Lalba	mmu00052	148
Lct	B4galt2	mmu00052	148
Gla	Gaa	mmu00052	126
Gla	Mgam	mmu00052	126
Gla	Ganc	mmu00052	126
Hk1	Pgm2	mmu00052	154
Hk1	Pgm1	mmu00052	154
Hk2	Pgm2	mmu00052	154
Hk2	Pgm1	mmu00052	154
Hk3	Pgm2	mmu00052	154
Hk3	Pgm1	mmu00052	154
Hkdc1	Pgm2	mmu00052	154
Hkdc1	Pgm1	mmu00052	154
Gck	Pgm2	mmu00052	154
Gck	Pgm1	mmu00052	154
G6pc	Pgm2	mmu00052	154
G6pc	Pgm1	mmu00052	154
G6pc2	Pgm2	mmu00052	154
G6pc2	Pgm1	mmu00052	154
G6pc3	Pgm2	mmu00052	154
G6pc3	Pgm1	mmu00052	154
Gla	Sis	mmu00052	126
Galt	Galk1	mmu00052	124
Galm	Galk1	mmu00052	170
Galm	Glb1	mmu00052	118
Galm	Lct	mmu00052	118
Galm	Gla	mmu00052	118
Galm	Akr1b3	mmu00052	118
Galm	Akr1b7	mmu00052	118
Galm	Akr1b8	mmu00052	118
Galm	Akr1b10	mmu00052	118
Gulo	Rgn	mmu00053	58
Ugdh	Ugt2b38	mmu00053	38
Ugdh	Ugt2b34	mmu00053	38
Ugdh	Ugt2b37	mmu00053	38
Ugdh	Ugt1a2	mmu00053	38
Ugdh	Ugt2b5	mmu00053	38
Ugdh	Ugt2b36	mmu00053	38
Ugdh	Ugt2b35	mmu00053	38
Ugdh	Ugt1a10	mmu00053	38
Ugdh	Ugt1a7c	mmu00053	38
Ugdh	Ugt1a5	mmu00053	38
Ugdh	Ugt1a9	mmu00053	38
Ugdh	Ugt1a6b	mmu00053	38
Ugdh	Ugt1a1	mmu00053	38
Ugdh	Ugt2a2	mmu00053	38
Ugdh	Ugt2b1	mmu00053	38
Ugdh	Ugt2a3	mmu00053	38
Ugdh	Ugt2a1	mmu00053	38
Ugdh	Ugt1a6a	mmu00053	38
Miox	Ugt2b38	mmu00053	57
Miox	Ugt2b34	mmu00053	57
Miox	Ugt2b37	mmu00053	57
Miox	Ugt1a2	mmu00053	57
Miox	Ugt2b5	mmu00053	57
Miox	Ugt2b36	mmu00053	57
Miox	Ugt2b35	mmu00053	57
Miox	Ugt1a10	mmu00053	57
Miox	Ugt1a7c	mmu00053	57
Miox	Ugt1a5	mmu00053	57
Miox	Ugt1a9	mmu00053	57
Miox	Ugt1a6b	mmu00053	57
Miox	Ugt1a1	mmu00053	57
Miox	Ugt2a2	mmu00053	57
Miox	Ugt2b1	mmu00053	57
Miox	Ugt2a3	mmu00053	57
Miox	Ugt2a1	mmu00053	57
Miox	Ugt1a6a	mmu00053	57
Fasn	Acacb	mmu00061	161
Fasn	Acaca	mmu00061	161
Mcat	Acacb	mmu00061	162
Mcat	Acaca	mmu00061	162
Oxsm	Fasn	mmu00061	168
Fasn	Mcat	mmu00061	163
Oxsm	Mcat	mmu00061	163
Olah	Fasn	mmu00061	174
Olah	Oxsm	mmu00061	174
Acsl1	Fasn	mmu00061	190
Acsl6	Fasn	mmu00061	190
Acsbg2	Fasn	mmu00061	190
Acsl5	Fasn	mmu00061	190
Acsl4	Fasn	mmu00061	190
Acsl3	Fasn	mmu00061	190
Acsbg3	Fasn	mmu00061	190
Acsbg1	Fasn	mmu00061	190
Acsf3	Acacb	mmu00061	162
Acsf3	Acaca	mmu00061	162
Acsf3	Fasn	mmu00061	162
Acsf3	Mcat	mmu00061	162
Htd2	Fasn	mmu00061	166
Fasn	Mecr	mmu00061	167
Htd2	Mecr	mmu00061	167
Mecr	Oxsm	mmu00061	168
Olah	Mecr	mmu00061	174
Oxsm	Cbr4	mmu00061	352
Oxsm	H2-Ke6	mmu00061	352
H2-Ke6	Htd2	mmu00061	353
Cbr4	Htd2	mmu00061	353
Hadh	Hadhb	mmu00062	66
Hadh	Acaa2	mmu00062	66
Hadha	Hadhb	mmu00062	66
Hadha	Acaa2	mmu00062	66
Echs1	Hadh	mmu00062	65
Hadha	Hadh	mmu00062	65
Echs1	Hadha	mmu00062	65
Hadha	Hadha	mmu00062	65
Mecr	Echs1	mmu00062	64
Mecr	Hadha	mmu00062	64
Hadhb	Mecr	mmu00062	63
Acaa2	Mecr	mmu00062	63
Ppt1	Mecr	mmu00062	86
Ppt2	Mecr	mmu00062	86
Hsd17b12	Hacd1	mmu00062	110
Hsd17b12	Hacd3	mmu00062	110
Hsd17b12	Hacd4	mmu00062	110
Hsd17b12	Hacd2	mmu00062	110
Hacd1	Tecr	mmu00062	109
Hacd3	Tecr	mmu00062	109
Hacd4	Tecr	mmu00062	109
Hacd2	Tecr	mmu00062	109
Tecr	Acot2	mmu00062	108
Tecr	Acot3	mmu00062	108
Tecr	Acot4	mmu00062	108
Tecr	Acot5	mmu00062	108
Tecr	Acot1	mmu00062	108
Tecr	Them5	mmu00062	108
Tecr	Acot7	mmu00062	108
Tecr	Them4	mmu00062	108
Hsd17b12	Elovl3	mmu00062	111
Hsd17b12	Elovl6	mmu00062	111
Hsd17b12	Elovl1	mmu00062	111
Hsd17b12	Elovl2	mmu00062	111
Hsd17b12	Elovl5	mmu00062	111
Hsd17b12	Elovl7	mmu00062	111
Hsd17b12	Elovl4	mmu00062	111
Acat1	Hadh	mmu00071	125
Acat1	Ehhadh	mmu00071	125
Acat2	Hadh	mmu00071	125
Acat2	Ehhadh	mmu00071	125
Hadh	Ehhadh	mmu00071	123
Hadh	Echs1	mmu00071	123
Hadh	Hadha	mmu00071	123
Ehhadh	Ehhadh	mmu00071	123
Ehhadh	Echs1	mmu00071	123
Ehhadh	Hadha	mmu00071	123
Acads	Ehhadh	mmu00071	124
Acads	Echs1	mmu00071	124
Acads	Hadha	mmu00071	124
Ehhadh	Acadm	mmu00071	124
Echs1	Acadm	mmu00071	124
Hadha	Acadm	mmu00071	124
Ehhadh	Gcdh	mmu00071	124
Echs1	Gcdh	mmu00071	124
Hadha	Gcdh	mmu00071	124
Acads	Gcdh	mmu00071	124
Acadm	Gcdh	mmu00071	124
Acat1	Hadha	mmu00071	128
Acat2	Hadha	mmu00071	128
Acaa1a	Hadha	mmu00071	128
Hadhb	Hadha	mmu00071	128
Acaa1b	Hadha	mmu00071	128
Acaa2	Hadha	mmu00071	128
Echs1	Hadha	mmu00071	131
Hadha	Hadha	mmu00071	131
Ehhadh	Acadl	mmu00071	129
Echs1	Acadl	mmu00071	129
Hadha	Acadl	mmu00071	129
Acadl	Cpt2	mmu00071	167
Acadm	Cpt2	mmu00071	167
Aldh7a1	Cyp4a32	mmu00071	161
Aldh7a1	Cyp4a10	mmu00071	161
Aldh7a1	Cyp4a12b	mmu00071	161
Aldh7a1	Cyp4a14	mmu00071	161
Aldh7a1	Cyp4a29	mmu00071	161
Aldh7a1	Cyp4a12a	mmu00071	161
Aldh7a1	Cyp4a30b	mmu00071	161
Aldh7a1	Cyp4a31	mmu00071	161
Aldh2	Cyp4a32	mmu00071	161
Aldh2	Cyp4a10	mmu00071	161
Aldh2	Cyp4a12b	mmu00071	161
Aldh2	Cyp4a14	mmu00071	161
Aldh2	Cyp4a29	mmu00071	161
Aldh2	Cyp4a12a	mmu00071	161
Aldh2	Cyp4a30b	mmu00071	161
Aldh2	Cyp4a31	mmu00071	161
Aldh3a2	Cyp4a32	mmu00071	161
Aldh3a2	Cyp4a10	mmu00071	161
Aldh3a2	Cyp4a12b	mmu00071	161
Aldh3a2	Cyp4a14	mmu00071	161
Aldh3a2	Cyp4a29	mmu00071	161
Aldh3a2	Cyp4a12a	mmu00071	161
Aldh3a2	Cyp4a30b	mmu00071	161
Aldh3a2	Cyp4a31	mmu00071	161
Aldh9a1	Cyp4a32	mmu00071	161
Aldh9a1	Cyp4a10	mmu00071	161
Aldh9a1	Cyp4a12b	mmu00071	161
Aldh9a1	Cyp4a14	mmu00071	161
Aldh9a1	Cyp4a29	mmu00071	161
Aldh9a1	Cyp4a12a	mmu00071	161
Aldh9a1	Cyp4a30b	mmu00071	161
Aldh9a1	Cyp4a31	mmu00071	161
Aldh1b1	Cyp4a32	mmu00071	161
Aldh1b1	Cyp4a10	mmu00071	161
Aldh1b1	Cyp4a12b	mmu00071	161
Aldh1b1	Cyp4a14	mmu00071	161
Aldh1b1	Cyp4a29	mmu00071	161
Aldh1b1	Cyp4a12a	mmu00071	161
Aldh1b1	Cyp4a30b	mmu00071	161
Aldh1b1	Cyp4a31	mmu00071	161
Adh1	Aldh7a1	mmu00071	155
Adh1	Aldh2	mmu00071	155
Adh1	Aldh3a2	mmu00071	155
Adh1	Aldh9a1	mmu00071	155
Adh1	Aldh1b1	mmu00071	155
Adh7	Aldh7a1	mmu00071	155
Adh7	Aldh2	mmu00071	155
Adh7	Aldh3a2	mmu00071	155
Adh7	Aldh9a1	mmu00071	155
Adh7	Aldh1b1	mmu00071	155
Adh5	Aldh7a1	mmu00071	155
Adh5	Aldh2	mmu00071	155
Adh5	Aldh3a2	mmu00071	155
Adh5	Aldh9a1	mmu00071	155
Adh5	Aldh1b1	mmu00071	155
Adh4	Aldh7a1	mmu00071	155
Adh4	Aldh2	mmu00071	155
Adh4	Aldh3a2	mmu00071	155
Adh4	Aldh9a1	mmu00071	155
Adh4	Aldh1b1	mmu00071	155
Acadm	Acat1	mmu00071	126
Acadm	Acat2	mmu00071	126
Acadm	Acaa1a	mmu00071	126
Acadm	Hadhb	mmu00071	126
Acadm	Acaa1b	mmu00071	126
Acadm	Acaa2	mmu00071	126
Acads	Acat1	mmu00071	126
Acads	Acat2	mmu00071	126
Acads	Acaa1a	mmu00071	126
Acads	Hadhb	mmu00071	126
Acads	Acaa1b	mmu00071	126
Acads	Acaa2	mmu00071	126
Acaa1a	Hadh	mmu00071	128
Acaa1a	Ehhadh	mmu00071	128
Hadhb	Hadh	mmu00071	128
Hadhb	Ehhadh	mmu00071	128
Acaa1b	Hadh	mmu00071	128
Acaa1b	Ehhadh	mmu00071	128
Acaa2	Hadh	mmu00071	128
Acaa2	Ehhadh	mmu00071	128
Acadl	Acaa1a	mmu00071	132
Acadl	Hadhb	mmu00071	132
Acadl	Acaa1b	mmu00071	132
Acadl	Acaa2	mmu00071	132
Ehhadh	Acox1	mmu00071	124
Ehhadh	Acox3	mmu00071	124
Echs1	Acox1	mmu00071	124
Echs1	Acox3	mmu00071	124
Hadha	Acox1	mmu00071	124
Hadha	Acox3	mmu00071	124
Gcdh	Acox1	mmu00071	124
Gcdh	Acox3	mmu00071	124
Ehhadh	Acadsb	mmu00071	124
Echs1	Acadsb	mmu00071	124
Hadha	Acadsb	mmu00071	124
Gcdh	Acadsb	mmu00071	124
Acat1	Acadsb	mmu00071	126
Acat2	Acadsb	mmu00071	126
Acaa1a	Acadsb	mmu00071	126
Hadhb	Acadsb	mmu00071	126
Acaa1b	Acadsb	mmu00071	126
Acaa2	Acadsb	mmu00071	126
Acat1	Acox1	mmu00071	126
Acat1	Acox3	mmu00071	126
Acat2	Acox1	mmu00071	126
Acat2	Acox3	mmu00071	126
Acaa1a	Acox1	mmu00071	126
Acaa1a	Acox3	mmu00071	126
Hadhb	Acox1	mmu00071	126
Hadhb	Acox3	mmu00071	126
Acaa1b	Acox1	mmu00071	126
Acaa1b	Acox3	mmu00071	126
Acaa2	Acox1	mmu00071	126
Acaa2	Acox3	mmu00071	126
Cpt2	Acox1	mmu00071	167
Cpt2	Acox3	mmu00071	167
Acat1	Acaa1a	mmu00071	191
Acat1	Hadhb	mmu00071	191
Acat1	Acaa1b	mmu00071	191
Acat1	Acaa2	mmu00071	191
Acat2	Acaa1a	mmu00071	191
Acat2	Hadhb	mmu00071	191
Acat2	Acaa1b	mmu00071	191
Acat2	Acaa2	mmu00071	191
Acadvl	Ehhadh	mmu00071	166
Acadvl	Echs1	mmu00071	166
Acadvl	Hadha	mmu00071	166
Acadvl	Cpt2	mmu00071	167
Acadvl	Acaa1a	mmu00071	158
Acadvl	Hadhb	mmu00071	158
Acadvl	Acaa1b	mmu00071	158
Acadvl	Acaa2	mmu00071	158
Cpt2	Cpt1a	mmu00071	119
Cpt2	Cpt1b	mmu00071	119
Cpt2	Cpt1c	mmu00071	119
Cpt1a	Acsl1	mmu00071	167
Cpt1a	Acsl6	mmu00071	167
Cpt1a	Acsbg2	mmu00071	167
Cpt1a	Acsl5	mmu00071	167
Cpt1a	Acsl4	mmu00071	167
Cpt1a	Acsl3	mmu00071	167
Cpt1a	Acsbg3	mmu00071	167
Cpt1a	Acsbg1	mmu00071	167
Cpt1b	Acsl1	mmu00071	167
Cpt1b	Acsl6	mmu00071	167
Cpt1b	Acsbg2	mmu00071	167
Cpt1b	Acsl5	mmu00071	167
Cpt1b	Acsl4	mmu00071	167
Cpt1b	Acsl3	mmu00071	167
Cpt1b	Acsbg3	mmu00071	167
Cpt1b	Acsbg1	mmu00071	167
Cpt1c	Acsl1	mmu00071	167
Cpt1c	Acsl6	mmu00071	167
Cpt1c	Acsbg2	mmu00071	167
Cpt1c	Acsl5	mmu00071	167
Cpt1c	Acsl4	mmu00071	167
Cpt1c	Acsl3	mmu00071	167
Cpt1c	Acsbg3	mmu00071	167
Cpt1c	Acsbg1	mmu00071	167
Hmgcl	Bdh2	mmu00072	23
Hmgcl	Bdh1	mmu00072	23
Hmgcll1	Bdh2	mmu00072	23
Hmgcll1	Bdh1	mmu00072	23
Hmgcl	Oxct2b	mmu00072	23
Hmgcl	Oxct2a	mmu00072	23
Hmgcl	Oxct1	mmu00072	23
Hmgcll1	Oxct2b	mmu00072	23
Hmgcll1	Oxct2a	mmu00072	23
Hmgcll1	Oxct1	mmu00072	23
Bdh2	Oxct2b	mmu00072	23
Bdh2	Oxct2a	mmu00072	23
Bdh2	Oxct1	mmu00072	23
Bdh1	Oxct2b	mmu00072	23
Bdh1	Oxct2a	mmu00072	23
Bdh1	Oxct1	mmu00072	23
Hmgcs2	Hmgcl	mmu00072	21
Hmgcs2	Hmgcll1	mmu00072	21
Hmgcs1	Hmgcl	mmu00072	21
Hmgcs1	Hmgcll1	mmu00072	21
Hmgcl	Acat1	mmu00072	25
Hmgcl	Acat2	mmu00072	25
Hmgcll1	Acat1	mmu00072	25
Hmgcll1	Acat2	mmu00072	25
Acat1	Oxct2b	mmu00072	20
Acat1	Oxct2a	mmu00072	20
Acat1	Oxct1	mmu00072	20
Acat2	Oxct2b	mmu00072	20
Acat2	Oxct2a	mmu00072	20
Acat2	Oxct1	mmu00072	20
Hmgcs2	Acat1	mmu00072	25
Hmgcs2	Acat2	mmu00072	25
Hmgcs1	Acat1	mmu00072	25
Hmgcs1	Acat2	mmu00072	25
Hmgcs2	Oxct2b	mmu00072	20
Hmgcs2	Oxct2a	mmu00072	20
Hmgcs2	Oxct1	mmu00072	20
Hmgcs1	Oxct2b	mmu00072	20
Hmgcs1	Oxct2a	mmu00072	20
Hmgcs1	Oxct1	mmu00072	20
Cyp51	Tm7sf2	mmu00100	75
Tm7sf2	Ebp	mmu00100	74
Sc5d	Dhcr7	mmu00100	81
Dhcr24	Dhcr7	mmu00100	84
Lss	Dhcr24	mmu00100	103
Lss	Cyp51	mmu00100	103
Dhcr24	Cyp51	mmu00100	103
Lbr	Cyp51	mmu00100	106
Dhcr24	Tm7sf2	mmu00100	108
Dhcr24	Lbr	mmu00100	108
Tm7sf2	Msmo1	mmu00100	108
Lbr	Msmo1	mmu00100	108
Dhcr24	Msmo1	mmu00100	108
Nsdhl	Msmo1	mmu00100	110
Nsdhl	Hsd17b7	mmu00100	112
Ebp	Dhcr24	mmu00100	117
Sc5d	Ebp	mmu00100	113
Sc5d	Dhcr24	mmu00100	113
Cyp27b1	Cyp2r1	mmu00100	55
Dhcr7	Cel	mmu00100	140
Dhcr7	Lipa	mmu00100	140
Dhcr7	Soat1	mmu00100	140
Dhcr7	Soat2	mmu00100	140
Cel	Dhcr24	mmu00100	140
Lipa	Dhcr24	mmu00100	140
Soat1	Dhcr24	mmu00100	140
Soat2	Dhcr24	mmu00100	140
Cyp27b1	Cyp24a1	mmu00100	54
Cyp2r1	Cyp24a1	mmu00100	55
Fdft1	Sqle	mmu00100	161
Sqle	Lss	mmu00100	102
Hsd17b7	Msmo1	mmu00100	116
Hsd17b7	Dhcr24	mmu00100	117
Hsd17b7	Ebp	mmu00100	117
Ch25h	Cyp7b1	mmu00120	121
Cyp46a1	Cyp39a1	mmu00120	122
Cyp27a1	Cyp7b1	mmu00120	120
Cyp27a1	Cyp7a1	mmu00120	120
Cyp46a1	Ch25h	mmu00120	118
Cyp46a1	Cyp7a1	mmu00120	118
Cyp46a1	Cyp27a1	mmu00120	118
Ch25h	Cyp7a1	mmu00120	118
Ch25h	Cyp27a1	mmu00120	118
Cyp7a1	Hsd3b7	mmu00120	138
Cyp7b1	Hsd3b7	mmu00120	138
Hsd3b7	Cyp8b1	mmu00120	123
Cyp27a1	Slc27a5	mmu00120	141
Slc27a5	Amacr	mmu00120	135
Amacr	Acox2	mmu00120	142
Acox2	Hsd17b4	mmu00120	143
Scp2	Baat	mmu00120	136
Scp2	Slc27a5	mmu00120	136
Baat	Slc27a5	mmu00120	136
Cyp8b1	Akr1d1	mmu00120	130
Hsd3b7	Akr1d1	mmu00120	123
Hsd17b4	Scp2	mmu00120	144
Baat	Acot8	mmu00120	137
Acot8	Scp2	mmu00120	136
Cyp27a1	Cyp8b1	mmu00120	145
Hsd17b4	Hsd17b4	mmu00120	165
Hsd3b7	Cyp39a1	mmu00120	167
Hpd	Tat	mmu00130	94
Coq6	Coq5	mmu00130	79
Coq5	Coq7	mmu00130	80
Coq7	Coq3	mmu00130	140
Nqo1	Ggcx	mmu00130	169
Vkorc1	Ggcx	mmu00130	174
Vkorc1l1	Ggcx	mmu00130	174
Nqo1	Vkorc1	mmu00130	113
Nqo1	Vkorc1l1	mmu00130	113
Sts	Cyp11a1	mmu00140	66
Sult2b1	Cyp11a1	mmu00140	66
Cyp11a1	Cyp17a1	mmu00140	327
Cyp21a1	Cyp7b1	mmu00140	320
Cyp21a1	Gm10681	mmu00140	320
Cyp21a1	Hsd3b1	mmu00140	320
Cyp21a1	Hsd3b2	mmu00140	320
Cyp21a1	Hsd3b4	mmu00140	320
Cyp21a1	Hsd3b5	mmu00140	320
Cyp21a1	Hsd3b6	mmu00140	320
Cyp21a1	Sts	mmu00140	320
Cyp21a1	Sult2b1	mmu00140	320
Cyp21a1	Cyp17a1	mmu00140	320
Cyp21a1	Cyp11a1	mmu00140	320
Cyp7b1	Gm10681	mmu00140	320
Cyp7b1	Hsd3b1	mmu00140	320
Cyp7b1	Hsd3b2	mmu00140	320
Cyp7b1	Hsd3b4	mmu00140	320
Cyp7b1	Hsd3b5	mmu00140	320
Cyp7b1	Hsd3b6	mmu00140	320
Cyp7b1	Sts	mmu00140	320
Cyp7b1	Sult2b1	mmu00140	320
Cyp7b1	Cyp17a1	mmu00140	320
Cyp7b1	Cyp11a1	mmu00140	320
Gm10681	Sts	mmu00140	320
Hsd3b1	Sts	mmu00140	320
Hsd3b2	Sts	mmu00140	320
Hsd3b4	Sts	mmu00140	320
Hsd3b5	Sts	mmu00140	320
Hsd3b6	Sts	mmu00140	320
Gm10681	Sult2b1	mmu00140	320
Hsd3b1	Sult2b1	mmu00140	320
Hsd3b2	Sult2b1	mmu00140	320
Hsd3b4	Sult2b1	mmu00140	320
Hsd3b5	Sult2b1	mmu00140	320
Hsd3b6	Sult2b1	mmu00140	320
Gm10681	Cyp17a1	mmu00140	320
Hsd3b1	Cyp17a1	mmu00140	320
Hsd3b2	Cyp17a1	mmu00140	320
Hsd3b4	Cyp17a1	mmu00140	320
Hsd3b5	Cyp17a1	mmu00140	320
Hsd3b6	Cyp17a1	mmu00140	320
Gm10681	Cyp11a1	mmu00140	320
Hsd3b1	Cyp11a1	mmu00140	320
Hsd3b2	Cyp11a1	mmu00140	320
Hsd3b4	Cyp11a1	mmu00140	320
Hsd3b5	Cyp11a1	mmu00140	320
Hsd3b6	Cyp11a1	mmu00140	320
Sts	Cyp17a1	mmu00140	320
Sult2b1	Cyp17a1	mmu00140	320
Cyp11b1	Akr1d1	mmu00140	333
Cyp11b1	Cyp11b1	mmu00140	323
Cyp11b2	Cyp11b1	mmu00140	323
Cyp11b1	Cyp21a1	mmu00140	323
Cyp11b2	Cyp21a1	mmu00140	323
Cyp11b1	Hsd11b2	mmu00140	323
Cyp11b2	Hsd11b2	mmu00140	323
Cyp11b1	Hsd11b1	mmu00140	323
Cyp11b2	Hsd11b1	mmu00140	323
Cyp21a1	Hsd11b2	mmu00140	323
Cyp21a1	Hsd11b1	mmu00140	323
Gm10681	Akr1c18	mmu00140	330
Hsd3b1	Akr1c18	mmu00140	330
Hsd3b2	Akr1c18	mmu00140	330
Hsd3b4	Akr1c18	mmu00140	330
Hsd3b5	Akr1c18	mmu00140	330
Hsd3b6	Akr1c18	mmu00140	330
Gm10681	Cyp11b1	mmu00140	330
Gm10681	Cyp11b2	mmu00140	330
Hsd3b1	Cyp11b1	mmu00140	330
Hsd3b1	Cyp11b2	mmu00140	330
Hsd3b2	Cyp11b1	mmu00140	330
Hsd3b2	Cyp11b2	mmu00140	330
Hsd3b4	Cyp11b1	mmu00140	330
Hsd3b4	Cyp11b2	mmu00140	330
Hsd3b5	Cyp11b1	mmu00140	330
Hsd3b5	Cyp11b2	mmu00140	330
Hsd3b6	Cyp11b1	mmu00140	330
Hsd3b6	Cyp11b2	mmu00140	330
Gm10681	Akr1d1	mmu00140	330
Hsd3b1	Akr1d1	mmu00140	330
Hsd3b2	Akr1d1	mmu00140	330
Hsd3b4	Akr1d1	mmu00140	330
Hsd3b5	Akr1d1	mmu00140	330
Hsd3b6	Akr1d1	mmu00140	330
Gm10681	Srd5a3	mmu00140	330
Gm10681	Srd5a1	mmu00140	330
Gm10681	Srd5a2	mmu00140	330
Hsd3b1	Srd5a3	mmu00140	330
Hsd3b1	Srd5a1	mmu00140	330
Hsd3b1	Srd5a2	mmu00140	330
Hsd3b2	Srd5a3	mmu00140	330
Hsd3b2	Srd5a1	mmu00140	330
Hsd3b2	Srd5a2	mmu00140	330
Hsd3b4	Srd5a3	mmu00140	330
Hsd3b4	Srd5a1	mmu00140	330
Hsd3b4	Srd5a2	mmu00140	330
Hsd3b5	Srd5a3	mmu00140	330
Hsd3b5	Srd5a1	mmu00140	330
Hsd3b5	Srd5a2	mmu00140	330
Hsd3b6	Srd5a3	mmu00140	330
Hsd3b6	Srd5a1	mmu00140	330
Hsd3b6	Srd5a2	mmu00140	330
Cyp21a1	Akr1c18	mmu00140	330
Cyp21a1	Akr1d1	mmu00140	330
Cyp21a1	Srd5a3	mmu00140	330
Cyp21a1	Srd5a1	mmu00140	330
Cyp21a1	Srd5a2	mmu00140	330
Akr1c18	Cyp11b1	mmu00140	330
Akr1c18	Cyp11b2	mmu00140	330
Akr1c18	Cyp17a1	mmu00140	330
Akr1c18	Akr1d1	mmu00140	330
Akr1c18	Srd5a3	mmu00140	330
Akr1c18	Srd5a1	mmu00140	330
Akr1c18	Srd5a2	mmu00140	330
Cyp11b1	Cyp17a1	mmu00140	330
Cyp11b2	Cyp17a1	mmu00140	330
Cyp11b2	Akr1d1	mmu00140	330
Cyp11b1	Srd5a3	mmu00140	330
Cyp11b1	Srd5a1	mmu00140	330
Cyp11b1	Srd5a2	mmu00140	330
Cyp11b2	Srd5a3	mmu00140	330
Cyp11b2	Srd5a1	mmu00140	330
Cyp11b2	Srd5a2	mmu00140	330
Cyp17a1	Akr1d1	mmu00140	330
Cyp17a1	Srd5a3	mmu00140	330
Cyp17a1	Srd5a1	mmu00140	330
Cyp17a1	Srd5a2	mmu00140	330
Akr1d1	Srd5a3	mmu00140	330
Akr1d1	Srd5a1	mmu00140	330
Akr1d1	Srd5a2	mmu00140	330
Cyp17a1	Cyp17a1	mmu00140	19
Akr1d1	Hsd11b1	mmu00140	32
Akr1d1	Hsd11b2	mmu00140	32
Hsd11b1	Gm10681	mmu00140	32
Hsd11b1	Hsd3b1	mmu00140	32
Hsd11b1	Hsd3b2	mmu00140	32
Hsd11b1	Hsd3b4	mmu00140	32
Hsd11b1	Hsd3b5	mmu00140	32
Hsd11b1	Hsd3b6	mmu00140	32
Hsd11b2	Gm10681	mmu00140	32
Hsd11b2	Hsd3b1	mmu00140	32
Hsd11b2	Hsd3b2	mmu00140	32
Hsd11b2	Hsd3b4	mmu00140	32
Hsd11b2	Hsd3b5	mmu00140	32
Hsd11b2	Hsd3b6	mmu00140	32
Sult2b1	Sts	mmu00140	76
Sult2b1	Cyp3a41b	mmu00140	76
Sult2b1	Cyp2c50	mmu00140	76
Sult2b1	Cyp1a1	mmu00140	76
Sult2b1	Cyp1a2	mmu00140	76
Sult2b1	Cyp2b10	mmu00140	76
Sult2b1	Cyp2b13	mmu00140	76
Sult2b1	Cyp2b19	mmu00140	76
Sult2b1	Cyp2b9	mmu00140	76
Sult2b1	Cyp2c29	mmu00140	76
Sult2b1	Cyp2c37	mmu00140	76
Sult2b1	Cyp2c38	mmu00140	76
Sult2b1	Cyp2c39	mmu00140	76
Sult2b1	Cyp2c40	mmu00140	76
Sult2b1	Cyp2d10	mmu00140	76
Sult2b1	Cyp2d9	mmu00140	76
Sult2b1	Cyp3a11	mmu00140	76
Sult2b1	Cyp3a13	mmu00140	76
Sult2b1	Cyp3a16	mmu00140	76
Sult2b1	Cyp2d34	mmu00140	76
Sult2b1	Cyp2c70	mmu00140	76
Sult2b1	Cyp2c23	mmu00140	76
Sult2b1	Cyp2b23	mmu00140	76
Sult2b1	Cyp3a44	mmu00140	76
Sult2b1	Cyp2d12	mmu00140	76
Sult2b1	Cyp2c54	mmu00140	76
Sult2b1	Cyp2c68	mmu00140	76
Sult2b1	Cyp3a41a	mmu00140	76
Sult2b1	Cyp2d11	mmu00140	76
Sult2b1	Cyp3a25	mmu00140	76
Sult2b1	Cyp2d22	mmu00140	76
Sult2b1	Cyp2c66	mmu00140	76
Sult2b1	Cyp2d40	mmu00140	76
