gene1	gene2	pathwayID	type
HKDC1	PGM2	hsa00052	161
GCK	PGM1	hsa00052	161
GCK	PGM2	hsa00052	161
G6PC	PGM1	hsa00052	161
G6PC	PGM2	hsa00052	161
G6PC2	PGM1	hsa00052	161
G6PC2	PGM2	hsa00052	161
G6PC3	PGM1	hsa00052	161
G6PC3	PGM2	hsa00052	161
GLA	SI	hsa00052	133
GALT	GALK1	hsa00052	131
GALM	GALK1	hsa00052	178
GALM	GLB1	hsa00052	125
GALM	LCT	hsa00052	125
GALM	GLA	hsa00052	125
GALM	AKR1B1	hsa00052	125
GALM	AKR1B10	hsa00052	125
UGDH	UGT2B11	hsa00053	42
UGDH	UGT2A1	hsa00053	42
UGDH	UGT2B28	hsa00053	42
UGDH	UGT1A10	hsa00053	42
UGDH	UGT1A8	hsa00053	42
UGDH	UGT1A7	hsa00053	42
UGDH	UGT1A6	hsa00053	42
UGDH	UGT1A5	hsa00053	42
UGDH	UGT1A9	hsa00053	42
UGDH	UGT1A4	hsa00053	42
UGDH	UGT1A1	hsa00053	42
UGDH	UGT1A3	hsa00053	42
UGDH	UGT2A2	hsa00053	42
UGDH	UGT2B4	hsa00053	42
UGDH	UGT2B7	hsa00053	42
UGDH	UGT2B10	hsa00053	42
UGDH	UGT2B15	hsa00053	42
UGDH	UGT2B17	hsa00053	42
UGDH	UGT2A3	hsa00053	42
MIOX	UGT2B11	hsa00053	61
MIOX	UGT2A1	hsa00053	61
MIOX	UGT2B28	hsa00053	61
MIOX	UGT1A10	hsa00053	61
MIOX	UGT1A8	hsa00053	61
MIOX	UGT1A7	hsa00053	61
MIOX	UGT1A6	hsa00053	61
MIOX	UGT1A5	hsa00053	61
MIOX	UGT1A9	hsa00053	61
MIOX	UGT1A4	hsa00053	61
MIOX	UGT1A1	hsa00053	61
MIOX	UGT1A3	hsa00053	61
MIOX	UGT2A2	hsa00053	61
MIOX	UGT2B4	hsa00053	61
MIOX	UGT2B7	hsa00053	61
MIOX	UGT2B10	hsa00053	61
MIOX	UGT2B15	hsa00053	61
MIOX	UGT2B17	hsa00053	61
MIOX	UGT2A3	hsa00053	61
FASN	ACACA	hsa00061	163
FASN	ACACB	hsa00061	163
MCAT	ACACA	hsa00061	164
MCAT	ACACB	hsa00061	164
OXSM	FASN	hsa00061	170
FASN	MCAT	hsa00061	165
OXSM	MCAT	hsa00061	165
OLAH	FASN	hsa00061	176
OLAH	OXSM	hsa00061	176
ACSL1	FASN	hsa00061	192
ACSL3	FASN	hsa00061	192
ACSL4	FASN	hsa00061	192
ACSBG1	FASN	hsa00061	192
ACSL6	FASN	hsa00061	192
ACSL5	FASN	hsa00061	192
ACSBG2	FASN	hsa00061	192
ACSF3	ACACA	hsa00061	164
ACSF3	ACACB	hsa00061	164
ACSF3	FASN	hsa00061	164
ACSF3	MCAT	hsa00061	164
HTD2	FASN	hsa00061	168
FASN	MECR	hsa00061	169
HTD2	MECR	hsa00061	169
MECR	OXSM	hsa00061	170
OLAH	MECR	hsa00061	176
OXSM	CBR4	hsa00061	367
OXSM	HSD17B8	hsa00061	367
HSD17B8	HTD2	hsa00061	368
CBR4	HTD2	hsa00061	368
HADH	ACAA2	hsa00062	68
HADH	HADHB	hsa00062	68
HADHA	ACAA2	hsa00062	68
HADHA	HADHB	hsa00062	68
ECHS1	HADH	hsa00062	67
HADHA	HADH	hsa00062	67
ECHS1	HADHA	hsa00062	67
HADHA	HADHA	hsa00062	67
MECR	ECHS1	hsa00062	66
MECR	HADHA	hsa00062	66
ACAA2	MECR	hsa00062	65
HADHB	MECR	hsa00062	65
PPT1	MECR	hsa00062	88
PPT2	MECR	hsa00062	88
HSD17B12	HACD2	hsa00062	112
HSD17B12	HACD4	hsa00062	112
HSD17B12	HACD3	hsa00062	112
HSD17B12	HACD1	hsa00062	112
HACD2	TECR	hsa00062	111
HACD4	TECR	hsa00062	111
HACD3	TECR	hsa00062	111
HACD1	TECR	hsa00062	111
TECR	ACOT2	hsa00062	110
TECR	ACOT7	hsa00062	110
TECR	THEM4	hsa00062	110
TECR	ACOT4	hsa00062	110
TECR	THEM5	hsa00062	110
TECR	ACOT1	hsa00062	110
HSD17B12	ELOVL2	hsa00062	113
HSD17B12	ELOVL5	hsa00062	113
HSD17B12	ELOVL1	hsa00062	113
HSD17B12	ELOVL4	hsa00062	113
HSD17B12	ELOVL6	hsa00062	113
HSD17B12	ELOVL7	hsa00062	113
HSD17B12	ELOVL3	hsa00062	113
ACAT1	EHHADH	hsa00071	130
ACAT1	HADH	hsa00071	130
ACAT2	EHHADH	hsa00071	130
ACAT2	HADH	hsa00071	130
EHHADH	ECHS1	hsa00071	128
EHHADH	EHHADH	hsa00071	128
EHHADH	HADHA	hsa00071	128
HADH	ECHS1	hsa00071	128
HADH	EHHADH	hsa00071	128
HADH	HADHA	hsa00071	128
ACADS	ECHS1	hsa00071	129
ACADS	EHHADH	hsa00071	129
ACADS	HADHA	hsa00071	129
ECHS1	ACADM	hsa00071	129
EHHADH	ACADM	hsa00071	129
HADHA	ACADM	hsa00071	129
ECHS1	GCDH	hsa00071	129
EHHADH	GCDH	hsa00071	129
HADHA	GCDH	hsa00071	129
ACADS	GCDH	hsa00071	129
ACADM	GCDH	hsa00071	129
ACAT1	HADHA	hsa00071	133
ACAT2	HADHA	hsa00071	133
ACAA2	HADHA	hsa00071	133
ACAA1	HADHA	hsa00071	133
HADHB	HADHA	hsa00071	133
ECHS1	HADHA	hsa00071	136
HADHA	HADHA	hsa00071	136
ECHS1	ACADL	hsa00071	134
EHHADH	ACADL	hsa00071	134
HADHA	ACADL	hsa00071	134
ACADL	CPT2	hsa00071	172
ACADM	CPT2	hsa00071	172
ALDH2	CYP4A11	hsa00071	166
ALDH2	CYP4A22	hsa00071	166
ALDH1B1	CYP4A11	hsa00071	166
ALDH1B1	CYP4A22	hsa00071	166
ALDH9A1	CYP4A11	hsa00071	166
ALDH9A1	CYP4A22	hsa00071	166
ALDH3A2	CYP4A11	hsa00071	166
ALDH3A2	CYP4A22	hsa00071	166
ALDH7A1	CYP4A11	hsa00071	166
ALDH7A1	CYP4A22	hsa00071	166
ADH1A	ALDH2	hsa00071	160
ADH1A	ALDH1B1	hsa00071	160
ADH1A	ALDH9A1	hsa00071	160
ADH1A	ALDH3A2	hsa00071	160
ADH1A	ALDH7A1	hsa00071	160
ADH1B	ALDH2	hsa00071	160
ADH1B	ALDH1B1	hsa00071	160
ADH1B	ALDH9A1	hsa00071	160
ADH1B	ALDH3A2	hsa00071	160
ADH1B	ALDH7A1	hsa00071	160
ADH1C	ALDH2	hsa00071	160
ADH1C	ALDH1B1	hsa00071	160
ADH1C	ALDH9A1	hsa00071	160
ADH1C	ALDH3A2	hsa00071	160
ADH1C	ALDH7A1	hsa00071	160
ADH4	ALDH2	hsa00071	160
ADH4	ALDH1B1	hsa00071	160
ADH4	ALDH9A1	hsa00071	160
ADH4	ALDH3A2	hsa00071	160
ADH4	ALDH7A1	hsa00071	160
ADH5	ALDH2	hsa00071	160
ADH5	ALDH1B1	hsa00071	160
ADH5	ALDH9A1	hsa00071	160
ADH5	ALDH3A2	hsa00071	160
ADH5	ALDH7A1	hsa00071	160
ADH6	ALDH2	hsa00071	160
ADH6	ALDH1B1	hsa00071	160
ADH6	ALDH9A1	hsa00071	160
ADH6	ALDH3A2	hsa00071	160
ADH6	ALDH7A1	hsa00071	160
ADH7	ALDH2	hsa00071	160
ADH7	ALDH1B1	hsa00071	160
ADH7	ALDH9A1	hsa00071	160
ADH7	ALDH3A2	hsa00071	160
ADH7	ALDH7A1	hsa00071	160
ACADM	ACAT1	hsa00071	131
ACADM	ACAT2	hsa00071	131
ACADM	ACAA2	hsa00071	131
ACADM	ACAA1	hsa00071	131
ACADM	HADHB	hsa00071	131
ACADS	ACAT1	hsa00071	131
ACADS	ACAT2	hsa00071	131
ACADS	ACAA2	hsa00071	131
ACADS	ACAA1	hsa00071	131
ACADS	HADHB	hsa00071	131
ACAA2	EHHADH	hsa00071	133
ACAA2	HADH	hsa00071	133
ACAA1	EHHADH	hsa00071	133
ACAA1	HADH	hsa00071	133
HADHB	EHHADH	hsa00071	133
HADHB	HADH	hsa00071	133
ACADL	ACAA2	hsa00071	137
ACADL	ACAA1	hsa00071	137
ACADL	HADHB	hsa00071	137
ECHS1	ACOX1	hsa00071	129
ECHS1	ACOX3	hsa00071	129
EHHADH	ACOX1	hsa00071	129
EHHADH	ACOX3	hsa00071	129
HADHA	ACOX1	hsa00071	129
HADHA	ACOX3	hsa00071	129
GCDH	ACOX1	hsa00071	129
GCDH	ACOX3	hsa00071	129
ECHS1	ACADSB	hsa00071	129
EHHADH	ACADSB	hsa00071	129
HADHA	ACADSB	hsa00071	129
GCDH	ACADSB	hsa00071	129
ACAT1	ACADSB	hsa00071	131
ACAT2	ACADSB	hsa00071	131
ACAA2	ACADSB	hsa00071	131
ACAA1	ACADSB	hsa00071	131
HADHB	ACADSB	hsa00071	131
ACAT1	ACOX1	hsa00071	131
ACAT1	ACOX3	hsa00071	131
ACAT2	ACOX1	hsa00071	131
ACAT2	ACOX3	hsa00071	131
ACAA2	ACOX1	hsa00071	131
ACAA2	ACOX3	hsa00071	131
ACAA1	ACOX1	hsa00071	131
ACAA1	ACOX3	hsa00071	131
HADHB	ACOX1	hsa00071	131
HADHB	ACOX3	hsa00071	131
CPT2	ACOX1	hsa00071	172
CPT2	ACOX3	hsa00071	172
ACAT1	ACAA2	hsa00071	198
ACAT1	ACAA1	hsa00071	198
ACAT1	HADHB	hsa00071	198
ACAT2	ACAA2	hsa00071	198
ACAT2	ACAA1	hsa00071	198
ACAT2	HADHB	hsa00071	198
ACADVL	ECHS1	hsa00071	171
ACADVL	EHHADH	hsa00071	171
ACADVL	HADHA	hsa00071	171
ACADVL	CPT2	hsa00071	172
ACADVL	ACAA2	hsa00071	163
ACADVL	ACAA1	hsa00071	163
ACADVL	HADHB	hsa00071	163
CPT2	CPT1C	hsa00071	124
CPT2	CPT1A	hsa00071	124
CPT2	CPT1B	hsa00071	124
CPT1C	ACSL1	hsa00071	172
CPT1C	ACSL3	hsa00071	172
CPT1C	ACSL4	hsa00071	172
CPT1C	ACSBG1	hsa00071	172
CPT1C	ACSL6	hsa00071	172
CPT1C	ACSL5	hsa00071	172
CPT1C	ACSBG2	hsa00071	172
CPT1A	ACSL1	hsa00071	172
CPT1A	ACSL3	hsa00071	172
CPT1A	ACSL4	hsa00071	172
CPT1A	ACSBG1	hsa00071	172
CPT1A	ACSL6	hsa00071	172
CPT1A	ACSL5	hsa00071	172
CPT1A	ACSBG2	hsa00071	172
CPT1B	ACSL1	hsa00071	172
CPT1B	ACSL3	hsa00071	172
CPT1B	ACSL4	hsa00071	172
CPT1B	ACSBG1	hsa00071	172
CPT1B	ACSL6	hsa00071	172
CPT1B	ACSL5	hsa00071	172
CPT1B	ACSBG2	hsa00071	172
HMGCL	BDH2	hsa00072	26
HMGCL	BDH1	hsa00072	26
HMGCLL1	BDH2	hsa00072	26
HMGCLL1	BDH1	hsa00072	26
HMGCL	OXCT1	hsa00072	26
HMGCL	OXCT2	hsa00072	26
HMGCLL1	OXCT1	hsa00072	26
HMGCLL1	OXCT2	hsa00072	26
BDH2	OXCT1	hsa00072	26
BDH2	OXCT2	hsa00072	26
BDH1	OXCT1	hsa00072	26
BDH1	OXCT2	hsa00072	26
HMGCS1	HMGCL	hsa00072	24
HMGCS1	HMGCLL1	hsa00072	24
HMGCS2	HMGCL	hsa00072	24
HMGCS2	HMGCLL1	hsa00072	24
HMGCL	ACAT1	hsa00072	28
HMGCL	ACAT2	hsa00072	28
HMGCLL1	ACAT1	hsa00072	28
HMGCLL1	ACAT2	hsa00072	28
ACAT1	OXCT1	hsa00072	23
ACAT1	OXCT2	hsa00072	23
ACAT2	OXCT1	hsa00072	23
ACAT2	OXCT2	hsa00072	23
HMGCS1	ACAT1	hsa00072	28
HMGCS1	ACAT2	hsa00072	28
HMGCS2	ACAT1	hsa00072	28
HMGCS2	ACAT2	hsa00072	28
HMGCS1	OXCT1	hsa00072	23
HMGCS1	OXCT2	hsa00072	23
HMGCS2	OXCT1	hsa00072	23
HMGCS2	OXCT2	hsa00072	23
CYP51A1	TM7SF2	hsa00100	75
TM7SF2	EBP	hsa00100	74
SC5D	DHCR7	hsa00100	81
DHCR24	DHCR7	hsa00100	84
LSS	DHCR24	hsa00100	103
LSS	CYP51A1	hsa00100	103
DHCR24	CYP51A1	hsa00100	103
LBR	CYP51A1	hsa00100	106
DHCR24	LBR	hsa00100	108
DHCR24	TM7SF2	hsa00100	108
LBR	MSMO1	hsa00100	108
TM7SF2	MSMO1	hsa00100	108
DHCR24	MSMO1	hsa00100	108
NSDHL	MSMO1	hsa00100	110
NSDHL	HSD17B7	hsa00100	112
EBP	DHCR24	hsa00100	117
SC5D	EBP	hsa00100	113
SC5D	DHCR24	hsa00100	113
CYP27B1	CYP2R1	hsa00100	55
DHCR7	CEL	hsa00100	140
DHCR7	LIPA	hsa00100	140
DHCR7	SOAT1	hsa00100	140
DHCR7	SOAT2	hsa00100	140
CEL	DHCR24	hsa00100	140
LIPA	DHCR24	hsa00100	140
SOAT1	DHCR24	hsa00100	140
SOAT2	DHCR24	hsa00100	140
CYP27B1	CYP24A1	hsa00100	54
CYP2R1	CYP24A1	hsa00100	55
FDFT1	SQLE	hsa00100	161
SQLE	LSS	hsa00100	102
HSD17B7	MSMO1	hsa00100	116
HSD17B7	DHCR24	hsa00100	117
HSD17B7	EBP	hsa00100	117
CH25H	CYP7B1	hsa00120	121
CYP46A1	CYP39A1	hsa00120	122
CYP27A1	CYP7B1	hsa00120	120
CYP27A1	CYP7A1	hsa00120	120
CYP46A1	CH25H	hsa00120	118
CYP46A1	CYP7A1	hsa00120	118
CYP46A1	CYP27A1	hsa00120	118
CH25H	CYP7A1	hsa00120	118
CH25H	CYP27A1	hsa00120	118
CYP7A1	HSD3B7	hsa00120	138
CYP7B1	HSD3B7	hsa00120	138
HSD3B7	CYP8B1	hsa00120	123
AKR1D1	AKR1C4	hsa00120	132
AKR1C4	CYP27A1	hsa00120	133
CYP27A1	SLC27A5	hsa00120	141
SLC27A5	AMACR	hsa00120	135
AMACR	ACOX2	hsa00120	142
ACOX2	HSD17B4	hsa00120	143
SCP2	BAAT	hsa00120	136
SCP2	SLC27A5	hsa00120	136
BAAT	SLC27A5	hsa00120	136
CYP8B1	AKR1D1	hsa00120	130
HSD3B7	AKR1D1	hsa00120	123
HSD17B4	SCP2	hsa00120	144
BAAT	ACOT8	hsa00120	137
ACOT8	SCP2	hsa00120	136
AKR1C4	CYP8B1	hsa00120	145
CYP27A1	CYP8B1	hsa00120	145
HSD17B4	HSD17B4	hsa00120	165
HSD3B7	CYP39A1	hsa00120	167
HPD	TAT	hsa00130	104
COQ6	COQ5	hsa00130	84
COQ5	COQ7	hsa00130	85
COQ7	COQ3	hsa00130	151
NQO1	GGCX	hsa00130	180
VKORC1L1	GGCX	hsa00130	185
VKORC1	GGCX	hsa00130	185
NQO1	VKORC1L1	hsa00130	123
NQO1	VKORC1	hsa00130	123
STS	CYP11A1	hsa00140	68
SULT2B1	CYP11A1	hsa00140	68
CYP11A1	CYP17A1	hsa00140	331
CYP21A2	CYP7B1	hsa00140	324
CYP21A2	HSD3B1	hsa00140	324
CYP21A2	HSD3B2	hsa00140	324
CYP21A2	STS	hsa00140	324
CYP21A2	SULT2B1	hsa00140	324
CYP21A2	CYP17A1	hsa00140	324
CYP21A2	CYP11A1	hsa00140	324
CYP7B1	HSD3B1	hsa00140	324
CYP7B1	HSD3B2	hsa00140	324
CYP7B1	STS	hsa00140	324
CYP7B1	SULT2B1	hsa00140	324
CYP7B1	CYP17A1	hsa00140	324
CYP7B1	CYP11A1	hsa00140	324
HSD3B1	STS	hsa00140	324
HSD3B2	STS	hsa00140	324
HSD3B1	SULT2B1	hsa00140	324
HSD3B2	SULT2B1	hsa00140	324
HSD3B1	CYP17A1	hsa00140	324
HSD3B2	CYP17A1	hsa00140	324
HSD3B1	CYP11A1	hsa00140	324
HSD3B2	CYP11A1	hsa00140	324
STS	CYP17A1	hsa00140	324
SULT2B1	CYP17A1	hsa00140	324
SRD5A1	AKR1C2	hsa00140	65
SRD5A1	AKR1C3	hsa00140	65
SRD5A2	AKR1C2	hsa00140	65
SRD5A2	AKR1C3	hsa00140	65
SRD5A3	AKR1C2	hsa00140	65
SRD5A3	AKR1C3	hsa00140	65
CYP11B2	AKR1D1	hsa00140	337
AKR1D1	AKR1C4	hsa00140	62
CYP11B1	CYP11B2	hsa00140	327
CYP11B2	CYP11B2	hsa00140	327
CYP11B1	CYP21A2	hsa00140	327
CYP11B2	CYP21A2	hsa00140	327
CYP11B1	HSD11B2	hsa00140	327
CYP11B2	HSD11B2	hsa00140	327
CYP11B1	HSD11B1	hsa00140	327
CYP11B2	HSD11B1	hsa00140	327
CYP21A2	HSD11B2	hsa00140	327
CYP21A2	HSD11B1	hsa00140	327
AKR1C4	HSD11B1	hsa00140	338
HSD3B1	AKR1C1	hsa00140	334
HSD3B2	AKR1C1	hsa00140	334
HSD3B1	CYP11B1	hsa00140	334
HSD3B1	CYP11B2	hsa00140	334
HSD3B2	CYP11B1	hsa00140	334
HSD3B2	CYP11B2	hsa00140	334
HSD3B1	AKR1D1	hsa00140	334
HSD3B2	AKR1D1	hsa00140	334
HSD3B1	SRD5A1	hsa00140	334
HSD3B1	SRD5A2	hsa00140	334
HSD3B1	SRD5A3	hsa00140	334
HSD3B2	SRD5A1	hsa00140	334
HSD3B2	SRD5A2	hsa00140	334
HSD3B2	SRD5A3	hsa00140	334
CYP21A2	AKR1C1	hsa00140	334
CYP21A2	AKR1D1	hsa00140	334
CYP21A2	SRD5A1	hsa00140	334
CYP21A2	SRD5A2	hsa00140	334
CYP21A2	SRD5A3	hsa00140	334
AKR1C1	CYP11B1	hsa00140	334
AKR1C1	CYP11B2	hsa00140	334
AKR1C1	CYP17A1	hsa00140	334
AKR1C1	AKR1D1	hsa00140	334
AKR1C1	SRD5A1	hsa00140	334
AKR1C1	SRD5A2	hsa00140	334
AKR1C1	SRD5A3	hsa00140	334
CYP11B1	CYP17A1	hsa00140	334
CYP11B2	CYP17A1	hsa00140	334
CYP11B1	AKR1D1	hsa00140	334
CYP11B1	SRD5A1	hsa00140	334
CYP11B1	SRD5A2	hsa00140	334
CYP11B1	SRD5A3	hsa00140	334
CYP11B2	SRD5A1	hsa00140	334
CYP11B2	SRD5A2	hsa00140	334
CYP11B2	SRD5A3	hsa00140	334
CYP17A1	AKR1D1	hsa00140	334
CYP17A1	SRD5A1	hsa00140	334
CYP17A1	SRD5A2	hsa00140	334
CYP17A1	SRD5A3	hsa00140	334
AKR1D1	SRD5A1	hsa00140	334
AKR1D1	SRD5A2	hsa00140	334
AKR1D1	SRD5A3	hsa00140	334
AKR1C2	AKR1C1	hsa00140	348
AKR1C3	AKR1C1	hsa00140	348
CYP17A1	CYP17A1	hsa00140	21
AKR1D1	HSD11B1	hsa00140	34
AKR1D1	HSD11B2	hsa00140	34
HSD11B1	HSD3B1	hsa00140	34
HSD11B1	HSD3B2	hsa00140	34
HSD11B2	HSD3B1	hsa00140	34
HSD11B2	HSD3B2	hsa00140	34
SULT2B1	STS	hsa00140	78
SULT2B1	AKR1C3	hsa00140	78
SULT2B1	CYP3A7-CYP3A51P	hsa00140	78
SULT2B1	CYP1A1	hsa00140	78
SULT2B1	CYP1A2	hsa00140	78
SULT2B1	CYP3A7	hsa00140	78
SULT2B1	CYP3A5	hsa00140	78
SULT2B1	CYP7A1	hsa00140	78
STS	AKR1C3	hsa00140	78
STS	CYP3A7-CYP3A51P	hsa00140	78
STS	CYP1A1	hsa00140	78
STS	CYP1A2	hsa00140	78
STS	CYP3A7	hsa00140	78
STS	CYP3A5	hsa00140	78
STS	CYP7A1	hsa00140	78
AKR1C3	CYP3A7-CYP3A51P	hsa00140	78
AKR1C3	CYP1A1	hsa00140	78
AKR1C3	CYP1A2	hsa00140	78
AKR1C3	CYP3A7	hsa00140	78
AKR1C3	CYP3A5	hsa00140	78
AKR1C3	CYP7A1	hsa00140	78
AKR1C3	CYP17A1	hsa00140	78
AKR1C3	HSD3B1	hsa00140	78
AKR1C3	HSD3B2	hsa00140	78
CYP3A7-CYP3A51P	CYP7A1	hsa00140	78
CYP1A1	CYP7A1	hsa00140	78
CYP1A2	CYP7A1	hsa00140	78
CYP3A7	CYP7A1	hsa00140	78
CYP3A5	CYP7A1	hsa00140	78
CYP3A7-CYP3A51P	CYP17A1	hsa00140	78
CYP1A1	CYP17A1	hsa00140	78
CYP1A2	CYP17A1	hsa00140	78
CYP3A7	CYP17A1	hsa00140	78
CYP3A5	CYP17A1	hsa00140	78
CYP3A7-CYP3A51P	HSD3B1	hsa00140	78
CYP3A7-CYP3A51P	HSD3B2	hsa00140	78
CYP1A1	HSD3B1	hsa00140	78
CYP1A1	HSD3B2	hsa00140	78
CYP1A2	HSD3B1	hsa00140	78
CYP1A2	HSD3B2	hsa00140	78
CYP3A7	HSD3B1	hsa00140	78
CYP3A7	HSD3B2	hsa00140	78
CYP3A5	HSD3B1	hsa00140	78
CYP3A5	HSD3B2	hsa00140	78
CYP7A1	CYP17A1	hsa00140	78
CYP7A1	HSD3B1	hsa00140	78
CYP7A1	HSD3B2	hsa00140	78
CYP11B1	CYP19A1	hsa00140	332
CYP11B2	CYP19A1	hsa00140	332
CYP11B1	AKR1C3	hsa00140	332
CYP11B2	AKR1C3	hsa00140	332
CYP11B1	HSD17B3	hsa00140	332
CYP11B2	HSD17B3	hsa00140	332
CYP11B1	HSD17B2	hsa00140	332
CYP11B1	HSD17B8	hsa00140	332
CYP11B1	HSD17B6	hsa00140	332
CYP11B2	HSD17B2	hsa00140	332
CYP11B2	HSD17B8	hsa00140	332
CYP11B2	HSD17B6	hsa00140	332
AKR1D1	CYP19A1	hsa00140	332
AKR1D1	AKR1C3	hsa00140	332
AKR1D1	HSD17B3	hsa00140	332
AKR1D1	HSD17B2	hsa00140	332
AKR1D1	HSD17B8	hsa00140	332
AKR1D1	HSD17B6	hsa00140	332
SRD5A1	CYP19A1	hsa00140	332
SRD5A2	CYP19A1	hsa00140	332
SRD5A3	CYP19A1	hsa00140	332
SRD5A1	HSD17B3	hsa00140	332
SRD5A2	HSD17B3	hsa00140	332
SRD5A3	HSD17B3	hsa00140	332
SRD5A1	HSD17B2	hsa00140	332
SRD5A1	HSD17B8	hsa00140	332
SRD5A1	HSD17B6	hsa00140	332
SRD5A2	HSD17B2	hsa00140	332
SRD5A2	HSD17B8	hsa00140	332
SRD5A2	HSD17B6	hsa00140	332
SRD5A3	HSD17B2	hsa00140	332
SRD5A3	HSD17B8	hsa00140	332
SRD5A3	HSD17B6	hsa00140	332
CYP19A1	CYP17A1	hsa00140	332
CYP19A1	HSD3B1	hsa00140	332
CYP19A1	HSD3B2	hsa00140	332
CYP19A1	AKR1C3	hsa00140	332
CYP19A1	HSD17B3	hsa00140	332
CYP19A1	HSD17B2	hsa00140	332
CYP19A1	HSD17B8	hsa00140	332
CYP19A1	HSD17B6	hsa00140	332
CYP17A1	HSD17B3	hsa00140	332
CYP17A1	HSD17B2	hsa00140	332
CYP17A1	HSD17B8	hsa00140	332
CYP17A1	HSD17B6	hsa00140	332
HSD3B1	HSD17B3	hsa00140	332
HSD3B2	HSD17B3	hsa00140	332
HSD3B1	HSD17B2	hsa00140	332
HSD3B1	HSD17B8	hsa00140	332
HSD3B1	HSD17B6	hsa00140	332
HSD3B2	HSD17B2	hsa00140	332
HSD3B2	HSD17B8	hsa00140	332
HSD3B2	HSD17B6	hsa00140	332
CYP19A1	UGT2B11	hsa00140	333
CYP19A1	UGT2A1	hsa00140	333
CYP19A1	UGT2B28	hsa00140	333
CYP19A1	UGT1A10	hsa00140	333
CYP19A1	UGT1A8	hsa00140	333
CYP19A1	UGT1A7	hsa00140	333
CYP19A1	UGT1A6	hsa00140	333
CYP19A1	UGT1A5	hsa00140	333
CYP19A1	UGT1A9	hsa00140	333
CYP19A1	UGT1A4	hsa00140	333
CYP19A1	UGT1A1	hsa00140	333
CYP19A1	UGT1A3	hsa00140	333
CYP19A1	UGT2A2	hsa00140	333
CYP19A1	UGT2B4	hsa00140	333
CYP19A1	UGT2B7	hsa00140	333
CYP19A1	UGT2B10	hsa00140	333
CYP19A1	UGT2B15	hsa00140	333
CYP19A1	UGT2B17	hsa00140	333
CYP19A1	UGT2A3	hsa00140	333
SRD5A1	UGT2B11	hsa00140	333
SRD5A1	UGT2A1	hsa00140	333
SRD5A1	UGT2B28	hsa00140	333
SRD5A1	UGT1A10	hsa00140	333
SRD5A1	UGT1A8	hsa00140	333
SRD5A1	UGT1A7	hsa00140	333
SRD5A1	UGT1A6	hsa00140	333
SRD5A1	UGT1A5	hsa00140	333
SRD5A1	UGT1A9	hsa00140	333
SRD5A1	UGT1A4	hsa00140	333
SRD5A1	UGT1A1	hsa00140	333
SRD5A1	UGT1A3	hsa00140	333
SRD5A1	UGT2A2	hsa00140	333
SRD5A1	UGT2B4	hsa00140	333
SRD5A1	UGT2B7	hsa00140	333
SRD5A1	UGT2B10	hsa00140	333
SRD5A1	UGT2B15	hsa00140	333
SRD5A1	UGT2B17	hsa00140	333
SRD5A1	UGT2A3	hsa00140	333
SRD5A2	UGT2B11	hsa00140	333
SRD5A2	UGT2A1	hsa00140	333
SRD5A2	UGT2B28	hsa00140	333
SRD5A2	UGT1A10	hsa00140	333
SRD5A2	UGT1A8	hsa00140	333
SRD5A2	UGT1A7	hsa00140	333
SRD5A2	UGT1A6	hsa00140	333
SRD5A2	UGT1A5	hsa00140	333
SRD5A2	UGT1A9	hsa00140	333
SRD5A2	UGT1A4	hsa00140	333
SRD5A2	UGT1A1	hsa00140	333
SRD5A2	UGT1A3	hsa00140	333
SRD5A2	UGT2A2	hsa00140	333
SRD5A2	UGT2B4	hsa00140	333
SRD5A2	UGT2B7	hsa00140	333
SRD5A2	UGT2B10	hsa00140	333
SRD5A2	UGT2B15	hsa00140	333
SRD5A2	UGT2B17	hsa00140	333
SRD5A2	UGT2A3	hsa00140	333
SRD5A3	UGT2B11	hsa00140	333
SRD5A3	UGT2A1	hsa00140	333
SRD5A3	UGT2B28	hsa00140	333
SRD5A3	UGT1A10	hsa00140	333
SRD5A3	UGT1A8	hsa00140	333
SRD5A3	UGT1A7	hsa00140	333
SRD5A3	UGT1A6	hsa00140	333
SRD5A3	UGT1A5	hsa00140	333
SRD5A3	UGT1A9	hsa00140	333
SRD5A3	UGT1A4	hsa00140	333
SRD5A3	UGT1A1	hsa00140	333
SRD5A3	UGT1A3	hsa00140	333
SRD5A3	UGT2A2	hsa00140	333
SRD5A3	UGT2B4	hsa00140	333
SRD5A3	UGT2B7	hsa00140	333
SRD5A3	UGT2B10	hsa00140	333
SRD5A3	UGT2B15	hsa00140	333
SRD5A3	UGT2B17	hsa00140	333
SRD5A3	UGT2A3	hsa00140	333
AKR1D1	UGT2B11	hsa00140	333
AKR1D1	UGT2A1	hsa00140	333
AKR1D1	UGT2B28	hsa00140	333
AKR1D1	UGT1A10	hsa00140	333
AKR1D1	UGT1A8	hsa00140	333
AKR1D1	UGT1A7	hsa00140	333
AKR1D1	UGT1A6	hsa00140	333
AKR1D1	UGT1A5	hsa00140	333
AKR1D1	UGT1A9	hsa00140	333
AKR1D1	UGT1A4	hsa00140	333
AKR1D1	UGT1A1	hsa00140	333
AKR1D1	UGT1A3	hsa00140	333
AKR1D1	UGT2A2	hsa00140	333
AKR1D1	UGT2B4	hsa00140	333
AKR1D1	UGT2B7	hsa00140	333
AKR1D1	UGT2B10	hsa00140	333
AKR1D1	UGT2B15	hsa00140	333
AKR1D1	UGT2B17	hsa00140	333
